corpus_id,domain,subdomain,corpus_or_collection,current_primary_route,gita_press_partnership_role,confidence,direct_catalog_match_count,matched_product_codes_sample,matched_product_titles_sample,candidate_catalog_categories,potential_plan_change_if_signed,what_gita_press_can_supply,what_it_does_not_replace,fallback_if_partnership_fails,official_evidence_url,assessment_notes
COR-0272,05 Darshana Theology Commentary,Shaiva Shakta and devotional theology,Shaiva Bhakti theological commentaries,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0273,05 Darshana Theology Commentary,Shaiva Shakta and devotional theology,Sri Vaishnava Rahasyatraya and commentary corpus,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0274,05 Darshana Theology Commentary,Shaiva Shakta and devotional theology,Gaudiya Goswami theological corpus,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0275,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Gautama Dharmasutra,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0276,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Baudhayana Dharmasutra,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0277,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Apastamba Dharmasutra,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0278,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Vasishtha Dharmasutra,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0279,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Manusmriti and major commentaries,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0280,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Yajnavalkya Smriti and major commentaries,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0281,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Narada Smriti,AGENT_DOWNLOAD_RIGHTS_REVIEW,B_SUPPLEMENTARY_PUBLISHED_SOURCE,MEDIUM,2,1183 | 2131,"Sankshipt Narada Purana  – Illustrated by | Language: Hindi | Code: 1183 | Sankshipt Narad Puran | Illustrated, Large Print Edition | Sacred Wisdom of Devarshi Narad | Language: Gujarati | Code: 2131",Puran Upanishad and Others,ADD_GITA_PRESS_AS_SUPPLEMENTARY_SOURCE; do not close the master target on this evidence alone,"A relevant published treatment, translation, commentary, story or devotional edition.",The complete multi-tradition corpus target and its non-Gita-Press versions.,Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0282,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Vishnu Smriti,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0283,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Parashara Smriti,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0284,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Brihaspati Smriti fragments,AGENT_DOWNLOAD_RIGHTS_REVIEW,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0285,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Katyayana Smriti fragments,AGENT_DOWNLOAD_RIGHTS_REVIEW,D_NOT_A_REPLACEMENT,HIGH,0,,,,NO_PRIMARY_ROUTE_CHANGE; optionally add a Gita Press popular edition if catalog-matched,"Popular edition, translation, illustration or devotional explanation only where a matching product exists.","Critical/recensional evidence, population census, official calendrics, inscriptions, media rights or consented fieldwork.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0286,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Daksha Smriti,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0287,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,Samvarta Smriti,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0288,06 Dharma Conduct and Samskara,Dharmasutra and Smriti,All minor Smritis — enumeration program,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0289,06 Dharma Conduct and Samskara,Nibandha and practice,Dharmashastra nibandha/digest corpus,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0290,06 Dharma Conduct and Samskara,Nibandha and practice,Mitakshara,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0291,06 Dharma Conduct and Samskara,Nibandha and practice,Dayabhaga,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0292,06 Dharma Conduct and Samskara,Nibandha and practice,Viramitrodaya,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0293,06 Dharma Conduct and Samskara,Nibandha and practice,Dharmasindhu,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0294,06 Dharma Conduct and Samskara,Nibandha and practice,Nirnayasindhu,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
COR-0295,06 Dharma Conduct and Samskara,Nibandha and practice,Smritichandrika,AGENT_DOWNLOAD_RIGHTS_REVIEW,C_ARCHIVE_OR_RESEARCH_DISCOVERY_POTENTIAL,LOW_UNTIL_ARCHIVE_CATALOG_RECEIVED,0,,,,REQUEST_MANUSCRIPT_AND_RESEARCH_LIBRARY_CATALOG; no route replacement yet,"Possible manuscript metadata, source copies, bibliographic leads or a future edition from the reported archive.","Specialist manuscript institutes, lineage permissions, critical editions and school-specific completeness.",Item-level rights review,https://gitapress.org/catalogue,Role is an acquisition overlay. It does not mark the target complete and does not merge distinct editions.
