gretil_item_id,language_section,category_path,catalogue_title,catalogue_context,downloadable_url_count,downloadable_urls,all_links,restricted_download_noted,converted_files_unavailable,expired_source_noted,agent_can_download_now,acquisition_route,public_use_status,next_action,catalogue_source_url
GRE-00417,Sanskrit,Sanskrit > Poetry > Chandas (prosody),Kedarabhatta: Vrttaratnakara (input by Masahiro Takano),Kedarabhatta: Vrttaratnakara (input by Masahiro Takano) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00418,Sanskrit,Sanskrit > Poetry > Chandas (prosody),"Kedarabhatta: Vrttaratnakara, with Sulhana's Sukavihrdayanandini (input by Dhaval Patel)","Kedarabhatta: Vrttaratnakara, with Sulhana's Sukavihrdayanandini (input by Dhaval Patel) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara-comm.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kedArabhaTTa-vRttaratnAkara-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kedArabhaTTa-vRttaratnAkara-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kedArabhaTTa-vRttaratnAkara-comm.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00419,Sanskrit,Sanskrit > Poetry > Kavya,Abhinanda: Kadambarikathasara [giving the story of Bana's Kadambari] (input by Harunaga Isaacson),Abhinanda: Kadambarikathasara [giving the story of Bana's Kadambari] (input by Harunaga Isaacson) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-kAdambarIkathAsAra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-kAdambarIkathAsAra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-kAdambarIkathAsAra.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-kAdambarIkathAsAra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-kAdambarIkathAsAra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-kAdambarIkathAsAra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-kAdambarIkathAsAra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-kAdambarIkathAsAra.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00420,Sanskrit,Sanskrit > Poetry > Kavya,"Abhinanda: Ramacaritamahakavya, 1-3 (in progress; input by Harunaga Isaacson)","Abhinanda: Ramacaritamahakavya, 1-3 (in progress; input by Harunaga Isaacson) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-rAmacaritamahAkAvye.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-rAmacaritamahAkAvye.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-rAmacaritamahAkAvye.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-rAmacaritamahAkAvye.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhinanda-rAmacaritamahAkAvye.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-rAmacaritamahAkAvye.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhinanda-rAmacaritamahAkAvye.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhinanda-rAmacaritamahAkAvye.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00421,Sanskrit,Sanskrit > Poetry > Kavya,Amarusataka (input by …),Amarusataka (input by …) Download from Gaudiya Grantha Mandira TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_amaru-amaruzataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amaru-amaruzataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_amaru-amaruzataka.txt,http://www.granthamandira.com/ | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_amaru-amaruzataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_amaru-amaruzataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amaru-amaruzataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amaru-amaruzataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_amaru-amaruzataka.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00422,Sanskrit,Sanskrit > Poetry > Kavya,Anandabhatta: Vallalacarita [ = Ballalacarita] (input by Oliver Hellwig),Anandabhatta: Vallalacarita [ = Ballalacarita] (input by Oliver Hellwig) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For related e-books see GRETIL e-library : Bibliotheca Indica edition (1904 ) | H.P. Sastri's English translation (1901),4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_AnandabhaTTa-vallAlacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AnandabhaTTa-vallAlacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_AnandabhaTTa-vallAlacarita.txt | https://gretil.sub.uni-goettingen.de/gr_elib.htm,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_AnandabhaTTa-vallAlacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_AnandabhaTTa-vallAlacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AnandabhaTTa-vallAlacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AnandabhaTTa-vallAlacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_AnandabhaTTa-vallAlacarita.txt | https://gretil.sub.uni-goettingen.de/gr_elib.htm | https://opac.sub.uni-goettingen.de/DB=1.20/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=ppn+816133646 | https://opac.sub.uni-goettingen.de/DB=1.20/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=ppn+816701938,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00423,Sanskrit,Sanskrit > Poetry > Kavya,Appayadiksita: Vairagyasataka (input by Dhaval Patel),Appayadiksita: Vairagyasataka (input by Dhaval Patel) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_appayadIkSita-vairAgyazatakam.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_appayadIkSita-vairAgyazatakam.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_appayadIkSita-vairAgyazatakam.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_appayadIkSita-vairAgyazatakam.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_appayadIkSita-vairAgyazatakam.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_appayadIkSita-vairAgyazatakam.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_appayadIkSita-vairAgyazatakam.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_appayadIkSita-vairAgyazatakam.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00424,Sanskrit,Sanskrit > Poetry > Kavya,Asvaghosa: Buddhacarita (input by Peter Schreiner),Asvaghosa: Buddhacarita (input by Peter Schreiner) Download from INDOLOGY's Virtual e-Text Archive TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita.txt,http://www.indology.info/etexts/ | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00425,Sanskrit,Sanskrit > Poetry > Kavya,Asvaghosa: Buddhacarita [alternative Version] (input by members of the Sanskrit Buddhist Canon Input Project),Asvaghosa: Buddhacarita [alternative Version] (input by members of the Sanskrit Buddhist Canon Input Project) Download from Digital Sanskrit Buddhist Canon website TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita-alt.txt,http://www.dsbcproject.org/ | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-buddhacarita-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-buddhacarita-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-buddhacarita-alt.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00426,Sanskrit,Sanskrit > Poetry > Kavya,Asvaghosa: Saundarananda-mahakavya (input by N.N.),Asvaghosa: Saundarananda-mahakavya (input by N.N.) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda-edmatsunami.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda-edmatsunami.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda-edmatsunami.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda-edmatsunami.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda-edmatsunami.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda-edmatsunami.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda-edmatsunami.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda-edmatsunami.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00427,Sanskrit,Sanskrit > Poetry > Kavya,Asvaghosa: Saundarananda-mahakavya [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),Asvaghosa: Saundarananda-mahakavya [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project) Download from Digital Sanskrit Buddhist Canon website TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda.txt,http://www.dsbcproject.org/ | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_azvaghoSa-saundarAnanda.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-saundarAnanda.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azvaghoSa-saundarAnanda.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00428,Sanskrit,Sanskrit > Poetry > Kavya,Bana: Harsacarita,"Bana: Harsacarita Edition Parab (input by Jens Thomas, Willem Bollée) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) Ucchvasas 1-4, 6-8 (input by members of the Sansknet Project) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",6,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacarita.txt | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacaritapariziSTa.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacaritapariziSTa.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacaritapariziSTa.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacarita.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacarita.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacarita.txt | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacaritapariziSTa.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-harSacaritapariziSTa.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacaritapariziSTa.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacaritapariziSTa.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-harSacaritapariziSTa.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00429,Sanskrit,Sanskrit > Poetry > Kavya,"Bana: Kadambari, Purvabhaga [partly] (input by members of the Sansknet Project)","Bana: Kadambari, Purvabhaga [partly] (input by members of the Sansknet Project) See also Abhinanda: Kadambarikathasara Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-kAdambarI-1.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-kAdambarI-1.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-kAdambarI-1.txt,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-kAdambarI-1.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bANa-kAdambarI-1.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-kAdambarI-1.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-kAdambarI-1.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bANa-kAdambarI-1.txt,False,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00430,Sanskrit,Sanskrit > Poetry > Kavya,Bhallata: Bhallatasataka (input by Somadeva Vasudeva),Bhallata: Bhallatasataka (input by Somadeva Vasudeva) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bhallaTa-bhallaTazataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhallaTa-bhallaTazataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhallaTa-bhallaTazataka.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bhallaTa-bhallaTazataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bhallaTa-bhallaTazataka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhallaTa-bhallaTazataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhallaTa-bhallaTazataka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhallaTa-bhallaTazataka.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
