project_madurai_id,work_number,title,author,genre,language,pdf_urls,unicode_urls,agent_can_download_now,acquisition_route,public_use_status,permission_contact,next_action,catalogue_source_url
PM-543-0681,543,வஸந்த கோகிலம்,வடுவூர் கே. துரைசாமி ஐயங்கார்,நாவல் - புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0543.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0543.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-544-0682,544,என் சரித்திரம் - பாகம் 1 & 2,உ.வே. சாமிநாத அய்யர்,சுய சரிதை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0544_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0544_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0544_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0544_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-545-0683,545,"இராமாயணம் /6. யுத்த காண்டம் ( பகுதி 1, 2) /படலங்கள் 1-15",கம்பர்,இதிகாசம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0545_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0545_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0545_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0545_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-546-0684,546,திவான் லொடபட சிங் பகதூர்,வடுவூர் கே. துரைசாமி ஐயங்கார்,நாவல் - புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0546.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0546.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-547-0685,547,கரிப்பு மணிகள் (சமூக நாவல்),ராஜம் கிருஷ்ணன்,சமூக நாவல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0547.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0547.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-548-0686,548,என் சரித்திரம் - பாகம் 3 & 4,உ.வே. சாமிநாத அய்யர்,சுய சரிதை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0548_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0548_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0548_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0548_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-549-0687,549,வளையாபதி (விளக்க உரையுடன்),பொ வே சோமசுந்தரனார் (உரை),காப்பியங்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0549.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0549.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-550-0688,550,சங்க காலத்தில் தமிழ் நாட்டில் பெண்களின் நிலை,சி. பாலசுப்பிரமணியன் (சிற்பி),சொற்பொழிவு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0550.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0550.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-551-0689,551,அகல் விளக்கு (2 பாகங்களாக),மு. வரதராசனார்,நாவல் - புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0551_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0551_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0551_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0551_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-552-0690,552,அங்கும் இங்கும்,நெ. து. சுந்தரவடிவேலு,பயணக் கட்டுரைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0552.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0552.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-553-0691,553,சுழலில் மிதக்கும் தீபங்கள்,ராஜம் கிருஷ்ணன்,சமூக நாவல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0553.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0553.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-554-0692,554,வேரில் பழுத்த பலா,சு. சமுத்திரம்,சிறுகதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0554.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0554.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-555-0693,555,நேமிநாதம் (உரையுடன்),குணவீரபண்டிதர்,இலக்கண நூல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0555.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0555.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-556-0694,556,என் சரித்திரம் - பாகம் 5,உ.வே. சாமிநாத அய்யர்,சுய சரிதை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0556.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0556.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-557-0695,557,தமிழ் நாவலின் தோற்றமும் வளர்ச்சியும்,கி. வா. ஜகந்நாதன்,சொற்பொழிவுகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0557.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0557.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-558-0696,558,"இராமாயணம் /6. யுத்த காண்டம் ( பகுதி 3, 4) /படலங்கள் 16-32",கம்பர்,இதிகாசம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0558_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0558_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0558_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0558_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-559-0697,559,பாற்கடல்,லா.ச. இராமாமிருதம்,சுய சரிதை -இளமை நினைவுகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0559.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0559.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-560-0698,560,தாயுமானவர் பாடல்கள்,தாயுமானவர்,பாடல்கள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0560.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0560.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-561-0699,561,"இராமாயணம் - யுத்த காண்டம் ( பகுதி 5, 6) படலங்கள் 26-32, 33-39",கம்பர்,இதிகாசம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0561_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0561_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0561_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0561_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-562-0700,562,காக்கை விடு தூது,பாந்தளூர் வெண்கோழியார் ச. வெள்ளைவாரணனார் (தொகுப்பு),பிரபந்தம் - தூது,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0562.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0562.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-563-0701,563,கவிச் சக்கரவர்த்தி ஒட்டக்கூத்தர்,சி. பாலசுப்பிரமணியன் (சிற்பி),சொற்பொழிவுகள் - ஆராய்ச்சிக் கட்டுரைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0563.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0563.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-564-0702,564,சிறுகதைகள் தொகுப்பு- 4,ஜெயகாந்தன்,சிறுகதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0564.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0564.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-565-0703,565,சிறுகதைகள் தொகுப்பு- 3,புதுமைப்பித்தன்,சிறுகதைகள் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0565.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0565.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-566-0704,566,இலக்கியத்தில் இறை பக்தி,மாநிலன் (கி. ஜெகதீஸ்வரன்),கட்டுரைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0566.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0566.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-567-0705,567,"மலையருவி (நாடோடிப் பாடல்கள்) - 1, 2",பர்ஸி மாக்வீன் (சேகரிப்பு) கி.வா.ஜகந்நாதன் (தொகுப்பு),நாடோடிப் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0567_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0567_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0567_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0567_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-568-0706,568,மலரும் உள்ளம் (சிறுவர் பாடல்கள் தொகுப்பு -1),கவிஞர் அழ.வள்ளியப்பா,சிறுவர் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0568.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0568.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
