queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-02630,PM-764-0904,DISCOVERED_ITEM,"1. சிதம்பரக்கும்மி. 2. அனுசூயைசரித்திரக் கும்மி,கோரக்கும்பார்சரித்திரக் கும்மி",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02631,PM-765-0905,DISCOVERED_ITEM,திரு ஆனைக்கா உலா,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02632,PM-766-0906,DISCOVERED_ITEM,1. சீகாழி திருநிலைநாயகி பிள்ளைத்தமிழ் 2. திருப்பேரூர் இரட்டை மணி மாலை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02633,PM-767-0907,DISCOVERED_ITEM,1. மாயூரம் துலா காவேரி கும்மி 2. மாணிக்கவாசகர் சரித்திர கும்மி.,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02634,PM-768-0908,DISCOVERED_ITEM,1. திருவண்ணாமலை வல்லாளமகாராஜன் சரித்திரக்கும்மி 2. திருவண்ணாமலை தீர்த்தக்கும்மி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02635,PM-769-0909,DISCOVERED_ITEM,"வாட்போக்கி என்னும் ""இரத்தினகிரியுலா""",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02636,PM-770-0910,DISCOVERED_ITEM,புறநானூற்றுச் சிறுகதைகள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02637,PM-771-0911,DISCOVERED_ITEM,1. ஆலமும் அமுதமும் (கட்டுரைகள்) 2. தமிழ் நூல்களில் பௌத்தம் (சொற்பொழிவு ),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02638,PM-772-0912,DISCOVERED_ITEM,தமிழ்க்கலை (சொற்பொழிவுகள்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02639,PM-773-0913,DISCOVERED_ITEM,நாயன்மார் திறம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02640,PM-774-0914,DISCOVERED_ITEM,திருமுருகாற்றுப்படை- மூலமும் உரையும்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02641,PM-775-0915,DISCOVERED_ITEM,இனியவை நாற்பது - இனிய உரை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02642,PM-776-0916,DISCOVERED_ITEM,இலக்கியத்தில் வேங்கட வேலவன்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02643,PM-777-0917,DISCOVERED_ITEM,நல்வழி - நயஉரை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02644,PM-778-0918,DISCOVERED_ITEM,நாலடியார் நயவுரை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02645,PM-779-0919,DISCOVERED_ITEM,இயல் தமிழ் இன்பம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02646,PM-780-0920,DISCOVERED_ITEM,புத்தர் பொன்மொழி நூறு (செய்யுள் நூல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02647,PM-781-0921,DISCOVERED_ITEM,தனித் தமிழ்க் கிளர்ச்சி (அம்மானை நூல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02648,PM-782-0922,DISCOVERED_ITEM,கடையம் (வளைசை) கலியாணியம்மை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02649,PM-783-0923,DISCOVERED_ITEM,வயிரவன் கோவில் வடிவுடையம்மை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02650,PM-784-0924,DISCOVERED_ITEM,முன்னீச்சரத்து ஸ்ரீவடிவாம்பிகை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02651,PM-785-0925,DISCOVERED_ITEM,திருக்கேதீச்சரத்துக் கௌரிநாயகி பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02652,PM-786-0926,DISCOVERED_ITEM,பெண்ணின் பெருமை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02653,PM-787-0927,DISCOVERED_ITEM,அம்பிகாபதி காதல் காப்பியம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02654,PM-788-0928,DISCOVERED_ITEM,புது வெள்ளம் (சங்கநூற் காட்சிகள்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02655,PM-789-0929,DISCOVERED_ITEM,கிருஸ்தவத் தமிழ்த் தொண்டர்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02656,PM-790-0930,DISCOVERED_ITEM,முதற் குலோத்துங்க சோழன்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02657,PM-791-0931,DISCOVERED_ITEM,குறட் செல்வம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
